Topology of CG heptane translated from gromacs input

 968 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers

 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

 0.000000 39.983300 xlo xhi
 0.000000 39.983300 ylo yhi
 0.000000 39.983300 zlo zhi

Masses

 1 32.042 # MEO

Atoms

 28 1 1 0.0 10.250000 15.280000 3.620000 # MEO
 29 1 1 0.0 15.480000 30.620000 28.800000 # MEO
 30 1 1 0.0 24.400000 36.810000 26.400000 # MEO
 31 1 1 0.0 16.130000 15.130000 8.170000 # MEO
 32 1 1 0.0 4.010000 2.280000 28.390000 # MEO
 33 1 1 0.0 27.190000 15.700000 28.910000 # MEO
 34 1 1 0.0 31.160000 18.130000 24.860000 # MEO
 35 1 1 0.0 16.670000 28.570000 32.240000 # MEO
 36 1 1 0.0 38.300000 18.520000 12.300000 # MEO
 37 1 1 0.0 7.920000 30.270000 30.890000 # MEO
 38 1 1 0.0 8.410000 3.570000 8.490000 # MEO
 39 1 1 0.0 6.200000 34.200000 9.900000 # MEO
 40 1 1 0.0 29.770000 36.990000 11.920000 # MEO
 41 1 1 0.0 24.720000 4.350000 23.390000 # MEO
 42 1 1 0.0 12.020000 37.740000 6.980000 # MEO
 43 1 1 0.0 18.960000 15.490000 39.240000 # MEO
 44 1 1 0.0 5.840000 28.950000 28.550000 # MEO
 45 1 1 0.0 23.980000 10.920000 21.130000 # MEO
 46 1 1 0.0 8.400000 34.200000 30.730000 # MEO
 47 1 1 0.0 22.260000 4.050000 25.460000 # MEO
 48 1 1 0.0 17.460000 6.760000 39.850000 # MEO
 49 1 1 0.0 19.680000 35.300000 14.840000 # MEO
 50 1 1 0.0 26.070000 17.460000 24.190000 # MEO
 51 1 1 0.0 27.750000 11.300000 28.930000 # MEO
 52 1 1 0.0 39.460000 17.430000 16.410000 # MEO
 53 1 1 0.0 20.830000 39.640000 29.260000 # MEO
 54 1 1 0.0 27.760000 32.600000 27.670000 # MEO
 55 1 1 0.0 19.860000 11.630000 8.410000 # MEO
 56 1 1 0.0 0.380000 25.960000 33.850000 # MEO
 57 1 1 0.0 2.350000 38.330000 21.370000 # MEO
 58 1 1 0.0 37.140000 7.420000 24.050000 # MEO
 59 1 1 0.0 23.810000 11.330000 27.290000 # MEO
 60 1 1 0.0 26.590000 26.040000 13.700000 # MEO
 61 1 1 0.0 1.220000 8.360000 22.820000 # MEO
